id,Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed
12838,2,Kitty,2,265,0,3,1,6,7,1,2,2,2,2,1,3,0,41326,ddb091ab66a6e93d60f5b29669573393,0,4ceff22c4,3,1
12839,2,Kitten Rescue,3,266,266,2,1,0,0,1,2,2,1,2,1,1,0,41401,9f082d896bedc0c46dd01cf80133efcf,0,7cfeafbb2,5,4
12840,1,LILY Again,12,307,307,2,2,7,0,2,1,1,1,1,1,1,0,41326,6004bcefda27db7dcb37f8444035f80b,0,9acd96273,1,4
12841,2,Mikko & Kikko,2,266,0,3,1,7,0,1,1,3,3,3,1,2,0,41326,d07f015c9f478ae4c6bc531ed6d518d9,0,737da18ba,5,1
12842,2,Jennifer's Kitten 1,4,266,0,1,3,0,0,2,1,3,3,2,1,1,50,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,4d8f211f8,1,4
12843,1,Cattle Dog Puppy 1,0,56,72,1,1,2,7,1,2,2,2,2,1,1,250,41326,605a73ef7c61019aa0d9784518597b1d,0,ebb74d225,10,3
12844,1,ST,60,205,205,2,2,7,0,1,1,1,1,2,1,1,300,41326,b53c34474d9e24574bcec6a3d3306a0d,0,daad5c208,1,2
12845,2,Sierra,4,266,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,09771cded8c18d94a16a6548377410a8,0,6846c8340,1,3
12846,1,,36,109,109,2,2,5,0,3,3,3,1,3,1,1,0,41326,4a8bd81b9c929b2e1594d9bcc24c6761,0,b2e46582a,5,1
12847,1,Koala Bear,3,307,0,2,1,7,0,2,2,1,1,2,1,2,0,41326,016c990dbd956118df4407e14e8035de,0,65650b974,10,2
12848,2,Simba,9,285,265,1,3,4,0,2,2,2,1,2,1,1,0,41326,49669f18048a41e70574a994b38d5903,0,afc933f32,8,2
12849,1,Jacqi,27,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,072a53f58f46ca70dad37d58be33f238,0,b4d7cbe8b,1,4
12850,1,Ash,1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,94277f6450c076189512e8c771956867,0,13d30c173,4,3
12851,1,Zoey,1,218,307,2,5,7,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,77d38bd16,11,3
12852,2,Molly,10,289,0,2,1,6,7,1,1,3,1,2,1,3,50,41401,c3b1af6a2d962359064040fe0040a12b,0,44598cf69,3,1
12853,2,Cat 3 ( Blackie ),2,265,0,1,1,7,0,1,2,2,2,2,1,1,0,41326,f6588ebd0fae360763afd75b3e858518,0,cf3491020,5,1
12854,2,Si Kunin,12,265,265,1,4,7,0,2,2,1,2,2,1,1,0,41326,b43e0ed82263bfecf2084118bb63afe3,0,a85548db7,5,4
12855,1,Snow,212,307,0,2,7,0,0,2,1,3,3,2,1,1,0,41401,bc7a5a6890cd94d4c24235a8ea07eb51,0,36d7fc2c5,1,4
12856,1,Brutu,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,39fb68722,3,2
12857,2,,6,266,0,2,6,7,0,2,1,3,3,3,1,1,0,41327,cc038e43d1e975978c13437c5e0555f2,0,ada1e6f38,7,1
12858,2,All Black,3,266,266,1,1,0,0,2,1,2,2,2,1,1,0,41332,bdd24ce145a2e17c1356b789c31b33f7,0,b3971f06b,3,4
12859,2,C.C,3,265,0,1,1,7,0,1,2,2,1,2,1,1,0,41326,fc563e3a6705ca8da6bb24689696c177,0,b0084b888,10,3
12860,2,"Putih,brown,comel",1,265,265,2,2,5,7,1,2,2,2,2,1,1,30,41326,b990f8dcaa97abbc385bb78ff772ea84,0,eb7fedf92,4,3
12861,2,Di Di,30,266,0,1,6,7,0,2,1,1,1,1,1,1,0,41326,2ebac67d1aac94488703313d85406c7f,2,e7ab271b1,19,3
12862,2,Simba,1,266,0,1,6,7,0,1,1,2,1,2,1,1,0,41401,8409850ba29bf751672be98ff829e983,0,4b31d7b1e,3,4
12863,2,Girlie And Boy,3,266,266,1,4,6,7,2,1,2,1,2,1,1,30,41326,9f83f82c4b756d15c42104963fb97ca5,0,0dfd484a6,1,4
12864,2,Tigger,30,266,0,2,3,0,0,2,1,1,1,1,1,1,0,41401,bc630ee7cec2fa789b0412ff798df83f,0,dffc44afc,7,1
12865,1,Choi Sun Yeh!,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,dd4e471fd184fbb112238745f3bf8c75,0,b497fb8eb,8,2
12866,2,Sandy,6,254,0,2,1,2,0,2,1,2,1,1,1,1,0,41401,cd431467a017d5bce5f42daa746d7d08,0,a963b8732,2,4
12867,1,Sugar,24,141,307,2,2,3,0,3,1,2,2,2,1,1,0,41326,966edbab6abf83106b0b9fdde1922975,0,faf64d6a6,1,4
12868,1,8  Puppies (5 Males & 3 Females),1,307,307,3,1,2,7,2,1,2,2,2,1,8,0,41327,4f730224c4425d230360cd399ff6cf13,0,75f574b0a,8,2
12870,2,Ambernie & Easton,17,266,0,3,6,0,0,2,1,1,1,1,1,2,0,41326,08e03661829673e201bbeed1c4e6ef76,0,267f0065c,3,2
12871,1,Tyson,2,307,0,1,4,0,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,1c07c6ee5,1,3
12872,1,Little Lucky Latte,24,20,307,1,2,7,0,2,1,3,3,2,1,1,0,41326,1e3959856b7f1b63f4f83bb7922b53e3,0,21f4a6abf,4,4
12873,1,Lingga,15,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,8d6d862b6035cd20490e1dfa3ef54732,0,72f891e55,1,4
12874,1,Dodo,1,307,0,2,1,7,0,2,2,2,2,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,854edf08f,6,2
12875,2,Tom & Jerry,1,299,0,3,1,2,6,1,1,2,2,2,1,2,0,41326,e2018c94cee1a56ea2aff51f18fb8cd0,0,bdffad31f,8,1
12876,2,Cik Tom,2,266,0,2,1,7,0,2,1,2,3,2,1,1,0,41401,924cf7e0e4b1ecb0b612e9a477da6966,0,75135cca9,1,2
12877,2,Babies Female Kitteh,2,266,266,2,1,6,7,1,1,2,2,2,1,3,0,41401,6afe75978cdc73a185e230c97ed61b07,0,015da0878,4,1
12878,1,D & V's Puppies,2,307,0,3,1,2,0,2,1,2,1,2,1,5,0,41326,186ec67443d30746953da6b38195fc71,0,29ca8f313,5,3
12879,1,Clara,36,78,307,2,1,2,7,2,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,c9d333b09,5,4
12880,1,Jet,18,307,0,1,1,2,0,2,1,1,1,1,1,1,300,41326,2864803699884df90ac135583b02ec70,0,f5e35ea02,1,4
12881,2,Lucious Lion,2,266,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,c7bff1d19a3e53bae9e174fdd025ebcd,0,3a93093cc,3,3
12882,2,Boss,5,266,0,1,4,7,0,1,1,2,2,2,1,1,0,41326,e25347680c8fbb85cb974112bd6855d5,0,342400751,4,2
12883,1,Kit Kat,2,307,0,1,2,3,7,2,1,2,1,2,1,1,0,41326,bbf08ac7ef4ae86b74f4c4f64fa2c47c,0,b0d54f76e,5,1
12884,1,,46,109,0,1,3,4,5,3,2,1,1,2,1,1,0,41401,3dce36e93d63da14f224d3dd6c2e0954,0,97ce22dae,1,1
12885,2,Tang Tang,48,266,0,2,6,0,0,2,1,1,1,1,1,1,0,41327,268e86fdbea9cf24321688d993204a29,0,0ea337520,5,4
12886,2,No Name,3,266,0,3,4,6,7,2,1,2,1,2,1,5,30,41401,9df2e025a24146d9394d45fa3ce93103,0,209dab64b,1,4
12887,2,Punk,2,303,266,2,1,2,0,1,1,2,1,2,1,1,0,41401,164ff2991cac041a520119f808d9a076,0,2e1fcc8c4,1,1
12888,1,D129(240916),14,307,0,2,2,3,5,1,1,1,1,1,1,1,0,41326,d372aa7115ee3c2e5e4796462dec984b,0,8039a31ae,4,3
12889,1,Ruby,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,88cdead4e847cdbc01bc63a3dba765cb,0,5208915a3,5,2
12890,2,Mikoo & Bouche,21,283,0,3,1,4,0,2,1,1,1,1,1,2,0,41401,cb6c10fe290617b0d612c118325c0c75,0,88b4f478e,2,4
12891,1,Jack Black JB,3,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,abfcb22bc,3,4
12892,2,Whiteyy,2,265,0,2,1,7,0,2,2,2,2,2,1,1,0,41326,120efb573cb38b2681903e8c961724e5,0,5b554c6e3,5,1
12893,2,Boboi,10,285,0,1,2,5,0,3,3,1,1,2,1,1,100,41324,6cabe25cef4af04fe01c030532fb5fd1,0,390e0a648,2,1
12894,1,Millan,2,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,f2c18ef79878ba665e83d2c7ecfc2a68,0,bed5b657b,2,3
12895,2,SHADOWFART,7,265,0,2,1,7,0,3,2,1,1,2,1,1,0,41326,6ad3acb8ec9052f0fb5e756b85a051b4,0,c2bb6a3be,4,3
12896,1,Twinkle,14,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,54f6b684b4a11f79c6fe5160add70882,0,399856928,1,4
12897,2,Blacky & Ned,4,297,0,2,1,2,3,2,2,2,2,2,1,2,0,41326,4d0f4b83bd88ffe0dff2db53746f909b,0,30254b35d,2,2
12898,2,"Snowy,Taiko,Tabby & Nicky",12,292,265,3,1,2,5,2,2,1,1,1,1,4,0,41336,7134a49a92ab44fece6c44c6917ea354,0,6dcb51c02,5,2
12899,2,4 Mus-cat-teers,1,265,0,3,1,2,7,1,2,2,2,2,1,4,0,41326,32856657cf2e52ef734ef4e93f460033,0,ea02306b2,9,2
12900,2,No 1 & No 2 & No 3 & No 4,2,266,0,3,3,6,0,1,1,2,2,2,1,2,0,41326,b0d56985f52d0d72d4d41f9da3d10e65,0,b5f9a9c4a,4,1
12901,1,Vickay,2,307,0,2,2,7,0,2,1,2,1,2,1,1,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,8ad959e57,2,4
12902,2,Minmin&miumiu,0,265,0,2,1,4,6,2,2,2,1,2,1,2,0,41325,910738ee8ba3832139b8bde5fd637659,0,a4faccedb,9,3
12903,1,Bronie,6,109,307,1,2,0,0,2,2,3,3,3,1,1,0,41326,32e9319e2e0bf4702835175c13900822,0,2c46efe8f,4,4
12904,1,Shadow,24,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,f600368fb,3,4
12905,1,Sophie,84,19,0,2,2,7,0,2,1,1,1,1,1,1,0,41332,d3d721e464d18365a517a1d573bb7f08,0,a6cbd39c2,21,3
12906,1,Female 7,1,307,0,2,1,6,0,2,1,2,2,2,1,1,0,41401,d53eef65b597c43396de4e532e27a34b,0,f3c7e1bf4,1,3
12907,2,King,4,285,266,1,4,0,0,2,1,2,2,2,1,1,100,41326,56290a7e40b14d8ceab6616a404ebc5f,0,f45986630,6,2
12908,1,Angel,7,141,307,2,7,0,0,2,1,1,1,1,1,1,0,41326,5788b8639ed178795510a8cbe72ccc28,1,a906ff5f5,6,4
12909,2,3 Male 1 Female For Adoption,2,266,247,3,2,6,7,1,1,2,2,2,1,4,0,41336,3efa10684ab66aecdb5e468cf025c4db,0,979710375,2,0
12910,2,Cutey Pie,2,292,265,1,5,6,7,2,2,2,1,2,1,1,0,41326,923ad6932f839578a094df4685befdce,0,b100db162,1,1
12911,1,Scarlet,2,307,0,2,2,5,0,2,1,2,1,2,1,1,0,41401,6ea8b08867ba89bb8010460b2a9007a8,0,bdc5ffaba,1,1
12912,2,Chacha,24,254,0,2,1,2,6,2,1,1,1,1,2,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,47caf7ad1,2,4
12913,2,Black Tiger Boy,1,266,0,1,1,6,0,2,1,2,1,2,1,1,50,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,d010fb743,4,1
12914,1,Tiny,3,141,307,1,1,7,0,2,2,1,1,2,1,1,0,41326,2b30a822f5773f4101f5b145ec04ddb7,0,4a27c67eb,3,1
12915,1,Angel,3,307,0,2,1,0,0,2,1,2,1,2,1,1,0,41326,7a22a977b447e38f94017409294d1932,0,1ad691ca4,2,2
12916,1,Brownie,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,7827eee65,2,0
12917,1,Oscar,19,307,218,1,1,2,0,2,1,1,1,2,1,1,0,41326,a21af2b3cb4216618c2b512ccbce744f,0,da4da9308,3,4
12918,1,8 Puppies ( Toilet Trained),1,307,307,3,1,2,3,3,1,1,1,2,1,7,0,41326,3b074cadd2350de62dca7056b9bab6f4,5,f4bc92fc6,30,3
12919,2,2 Tuxedo Boys,4,266,0,1,1,7,0,2,1,2,1,2,1,2,0,41335,bef4353032d1c4fb2bd27990faa5d7b7,0,5ff169a48,1,1
12920,2,Kawaii,4,266,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,120efb573cb38b2681903e8c961724e5,0,17fdf5bfc,3,1
12921,1,Sophie,72,141,307,2,3,4,0,2,1,1,1,1,1,1,0,41326,e62135526c27156b8479420aad166317,0,485bebd4f,6,3
12922,2,Po,1,266,0,1,3,7,0,1,1,2,1,2,1,1,0,41326,1eea485b01d14c668f33afa7c919646e,0,514db7301,4,1
12923,2,Mumu,4,266,0,1,1,4,6,2,1,2,2,2,1,1,0,41326,f1ef4bef6ae16604d7a9025549d267e9,0,9c336beb7,2,0
12924,1,Tom,12,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,3da6b913281a9057cfc6bf9f9788ac93,0,1fe400328,2,4
12925,2,,3,266,0,2,3,6,7,2,2,2,2,2,1,2,0,41401,541a28bd2ffdbc3195d569e3fcfaab5c,0,b62619afd,2,2
12926,2,Chinny (pls Read Below),3,266,0,2,2,6,0,1,1,3,1,3,1,1,30,41327,307ab9ff7ea767d1ceed1a5ebb3bb67f,0,8ab904da2,8,2
12928,2,Kitty,30,302,266,2,2,3,5,2,1,1,1,1,1,1,10,41401,8a4ba90db86d93f4b3a412538391e096,0,a543418a3,4,2
12929,2,Orange Cat (area: JB),3,266,0,2,4,7,0,2,1,1,1,1,1,1,0,41336,74234ead2eb56f108b1afd6985c37164,0,ceee65059,2,0
12930,2,OO The Adorable Kitten,2,266,0,2,6,7,0,2,1,2,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,c5b717bc2,13,3
12931,1,Puppies Mixed Breed 3 Males,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,c8b79357a,3,2
12932,1,,3,307,0,2,1,2,7,1,1,2,2,2,1,1,0,41401,cc01e50d23ea89ff0e9e41058571b1f5,0,ec5670386,2,3
12933,1,MICKEY,4,307,0,1,2,0,0,2,2,1,1,2,1,1,350,41336,8f955b588a9e571d8e267cd73cdd8a45,0,13fb61859,19,0
12934,2,Macy Gray,24,264,0,2,6,0,0,2,2,3,1,2,1,1,0,41326,55f43a91bf4b1564272b2bba7de74273,0,d4b4f217f,7,3
12935,2,Modi,8,266,0,1,6,7,0,2,2,1,1,2,1,1,150,41401,a983755ce270d46aa0d09d5f78b704fb,0,d277ab24d,3,4
12936,2,Luna Rin Nobara,36,266,0,2,1,0,0,1,1,1,1,1,1,1,0,41326,51b6eeadd4579cac9514ce7c068ed1fb,0,7519b8b43,6,1
12937,1,Samba,72,128,0,1,2,7,0,2,1,1,1,1,1,1,250,41401,e5b948659b6603d62882617e551031fb,0,461b33f39,1,4
12938,1,"Keiko, Suki & Reiki",2,218,307,2,1,2,7,2,1,2,2,2,1,3,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,7c9dc0791,14,2
12939,1,ChÃ¶cÃ³lÃ¥tÃª-MÃ¯lK (Sibling /3months),3,307,0,2,2,3,5,2,1,2,1,2,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,1,f53be74bd,8,1
12940,2,Ramli,2,266,247,1,2,6,0,1,1,2,2,2,1,1,0,41336,3efa10684ab66aecdb5e468cf025c4db,0,acc327f18,2,0
12941,1,Thurderball,1,307,0,1,2,0,0,1,1,2,2,2,1,1,0,41326,3c4a99d90947aff17feeda0ac4cf61b8,0,9414e54b1,1,2
12942,2,Jerry And Tom,2,265,264,1,1,2,7,2,2,3,1,2,1,2,0,41327,4b26b42a2bf073d1fde04a27f207558a,0,a01ad9084,1,2
12943,2,Blake,2,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,dc51b21ebd3625e862bbd05865ebd3fe,0,286afff7c,2,1
12944,1,Rocky,5,307,0,1,1,7,0,2,2,1,2,2,1,1,0,41326,f481c4d4996e93b460ac233065275502,0,8685546cb,1,4
12945,2,,1,300,0,3,1,6,7,1,1,2,2,2,1,3,0,41326,89776a396eb41a322a74bb68b29824e2,0,618430208,4,2
12946,2,Vanilla,2,266,0,1,5,7,0,2,1,2,1,2,1,1,0,41326,60aba57bdf1e8ce84c6eeaf6caf06bab,0,74b7d275a,2,1
12947,1,Scott,120,152,0,1,1,2,0,1,1,1,1,2,1,1,0,41326,fe6b58872037cf640f7be8b7b7f48bb6,0,f8b827be1,3,2
12949,1,Cutie Pies,3,307,0,3,1,2,5,2,2,3,3,2,1,4,0,41326,fa90fa5b1ee11c86938398b60abc32cb,1,ee9e87618,2,2
12950,2,âª TARZAN âª,4,299,0,1,1,2,0,1,1,1,1,2,1,1,200,41336,d73b10f170720b7edc3c12fc93b1fc63,0,239047f66,6,4
12951,2,"Blackie, Cello And Comot",4,265,0,3,1,5,0,1,2,1,1,2,1,3,0,41326,3dd43949dcedec6d3c22c956179924ee,0,6d84d3a2f,3,4
12952,2,BRITISH SHORTHAIR,12,251,285,1,1,6,0,3,2,3,3,3,1,1,0,41401,1c9db8dc170a1c616c90951809596cb5,0,07ee26c3c,5,1
12953,2,,24,266,299,2,1,2,6,2,1,1,1,1,1,1,160,41326,2a6ced77b804df242172dbcc444394d6,0,4dd89c859,1,4
12954,1,Sunny,12,307,0,1,5,0,0,2,1,2,1,1,1,1,0,41336,31de822d0adce3e2dad7dcedfbee2ba8,0,72e76bc9b,4,2
12955,1,Save Me Or I'll Die #17,12,307,0,1,2,5,0,2,2,3,3,3,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,c2490d2cf,2,2
12956,2,Lucy Baby,1,265,266,2,3,7,0,1,2,2,2,2,1,1,0,41326,250e1501292b03ab40db768170f4cd18,0,8e9946952,4,2
12957,2,Mikoo,21,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,954b34fef6015069e6d5d215fde73466,0,73d28220c,3,2
12958,1,Spotty,6,307,0,2,5,0,0,2,1,1,1,2,1,1,0,41326,5370aa07cbde056b48dab33fc1a4626d,1,34d0c00d6,2,3
12959,2,,1,266,0,3,1,3,6,1,1,2,2,2,1,4,0,41401,1cc4a20139774a4277e2298c998bea9b,0,0499e1ea8,1,2
12960,2,3 Oranges Nuning,5,265,0,1,2,4,7,2,2,3,3,3,1,3,0,41336,92857b3bd9b59ee38f3cebf566c7c03f,0,f3755376e,2,4
12961,1,Collie,1,307,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,e194190fa50fdc969ef1e4d063ea7851,0,9d5f190cf,6,2
12962,2,Buffy,3,265,0,2,2,7,0,2,2,2,2,2,1,1,0,41401,9238e4f44c71a75282e62f7136c6b240,0,0d6db9370,4,2
12963,2,Ginger And Peanut,3,265,292,3,7,0,0,1,2,1,1,1,1,2,0,41326,a9db2ef30b5ec3df5c8f93daaabed5ee,0,74b9e9fc0,4,4
12964,1,Mimi,7,307,307,2,2,0,0,2,2,1,1,1,1,1,0,41401,e0f213753425c03ce14319df98976779,0,8c1fd43ef,3,0
12965,2,Bryls,2,265,0,2,2,0,0,3,2,2,1,3,1,1,0,41326,167119eeb94dec6c615c602952c527c8,0,ad2b462ee,2,0
12966,2,Kitty,3,265,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,ccab255657ce17ccbde14b74e89353de,0,99af63c63,5,4
12967,2,Oolong,1,299,0,2,6,0,0,2,1,2,1,2,1,1,0,41326,58df61e02c7bca8c202c8b7df85e258f,0,64b1db30c,5,2
12968,1,Odie,1,218,307,1,2,0,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,bb5162df6,2,2
12969,1,Dog For Adoption,12,307,0,1,1,2,0,3,1,3,3,2,1,1,0,41335,bef4353032d1c4fb2bd27990faa5d7b7,0,f152b2fd4,3,3
12970,1,No Name Yet,1,307,0,2,1,2,6,2,2,2,2,2,1,2,0,41327,947b3ecbd27f0881cfadeed459c3efe2,0,eed4b685b,5,2
12971,2,Tom,4,266,0,1,1,7,0,1,1,1,1,2,1,1,100,41401,3a3993dce82bff2e7db2882aef55329c,0,7889399ac,2,4
12972,1,Bobo,36,307,0,1,3,4,5,2,2,2,2,2,1,1,0,41326,532575297a927c92c0a572fb71bfdc5b,0,52ffdc6c2,1,4
12973,2,Liliy,1,266,0,2,1,2,0,1,1,2,2,2,1,1,0,41325,445ec440cf783180ab2e73c26ffe50f1,0,1d13441b9,1,3
12974,2,Grey & Midnight,2,266,0,2,1,2,6,2,1,1,1,2,1,2,0,41401,21db892e3e7ebfef05b10f917d85cadd,0,88f092c58,9,3
12975,1,Simba,36,50,307,1,3,0,0,3,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,2ba8bb04a,2,3
12976,2,Carrot Cake,12,266,0,2,1,2,6,1,1,1,1,1,1,1,0,41326,d1e1453dada02f864f4b1ac125813848,0,c4ef3ff97,6,4
12977,1,Russell,12,119,0,1,4,7,0,2,1,1,1,1,1,1,0,41326,8f134e3d652940e81072dd237d7a599c,0,214dbc1f4,2,3
12978,1,Alpha,12,307,0,1,1,2,7,2,2,3,3,3,1,1,0,41326,32dec3aacc31b4fb66ad0c807fd69696,0,38f6d8ab9,1,2
12979,1,Cactus,3,307,0,2,1,0,0,2,1,2,1,2,1,1,0,41326,99c01d31c1bd6f98f881cd1b8f1a5e70,0,da4a5403d,2,4
12980,2,Meowly,1,292,0,2,6,7,0,1,1,3,3,2,1,1,0,41326,c96683626436297303778af49986a175,0,95d951387,3,1
12981,1,Adelina,1,307,0,2,1,7,0,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,22cf2902d,1,3
12982,1,Cute Puppy1,0,307,307,2,1,5,7,2,1,2,2,2,1,1,0,41336,4cfc0a51539b1837dadd093bf600b86b,0,c6c6adc4a,1,0
12983,1,Lucky,2,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,d764c4fd47f73438f82f2e7f11c8624e,0,21c3157e8,2,1
12984,2,Kitty 12,2,266,0,2,1,7,0,2,1,2,1,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,a3b415951,2,1
12985,1,Sweet Apple,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,fa27f275a,4,2
12986,1,Mocha,4,307,0,1,1,2,6,2,1,1,1,2,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,198a73c5e,1,4
12987,2,Little White,4,265,0,1,7,0,0,2,2,1,1,2,1,1,0,41326,6842e4eee37d89afb73e4254fd198bcb,0,b2b06e1fc,1,3
12988,1,Kali,26,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,5f71893f99d2ec7dd9cf4992dd4b605a,0,377d9bef6,2,4
12989,2,Kitten....no Name,0,266,0,2,1,6,0,1,1,3,3,3,1,1,0,41326,0a14468924e374707a58a0f7b3431039,0,e617dd078,5,1
12990,2,Bette,3,254,0,2,1,4,7,1,2,2,1,2,1,1,50,41326,e6679f4aac023b3c6844da89a0d3f628,0,380e603cd,5,4
12991,1,"Bulldog, Fluffy,brown",1,307,0,3,1,2,7,2,2,2,1,3,1,2,0,41326,d702cab8f2c03f4583d51440adc44643,0,c8172e598,1,2
12992,1,Curly And Posie,36,147,307,2,7,0,0,1,2,1,1,1,1,2,0,41326,2864803699884df90ac135583b02ec70,0,576f4893f,3,2
12993,2,Tuxedo Ginger Tabbies,2,299,306,3,1,4,7,1,1,2,2,2,1,4,0,41326,3d705260a5eb049510ce87c718f30f92,0,cd47ddc13,2,3
12994,1,Mischa,2,307,0,2,2,0,0,2,2,1,1,2,1,2,0,41326,21d5cfba20cb42817fdcbef36d6543c3,0,b0a24f910,12,2
12995,1,Black SHE,12,307,307,2,1,5,7,3,1,1,1,1,1,1,0,41326,f00c605503e1ac125c8fff290d3a2c7a,0,3584bf68a,1,4
12996,1,"Chi Wa Wa Mix ( Black, Female )",3,307,60,2,1,0,0,1,1,1,1,2,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,3c008b0b7,8,3
12997,1,"Da Ge, Er Ge, Xiao Di",2,307,0,3,2,6,0,2,2,2,2,2,1,3,0,41324,8f4129e5f06bc4a935536aaee26f2c6d,0,d3ac21f5d,3,2
12998,1,Kubi,3,307,0,2,3,7,0,2,1,1,1,2,1,1,0,41326,21ede361c0d02607827eb853f6126a46,0,615f5dc85,3,3
12999,2,Shadow,7,266,299,1,2,0,0,2,1,2,2,2,1,1,50,41326,35ca0af7f781e96744e8371c35b07944,0,a9914ea40,2,1
13000,2,5 Kittens,2,266,266,2,1,7,0,2,1,2,1,2,1,5,0,41327,4f730224c4425d230360cd399ff6cf13,0,a9e6b1a1b,5,4
13001,1,Puppy,3,307,307,1,3,7,0,2,1,1,1,2,1,1,0,41401,f7df4784406d61e987b25edb9f657f9b,0,2db00a064,2,4
13002,1,Blackie,4,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,7a22a977b447e38f94017409294d1932,0,a2b226c6c,1,2
13003,1,1 Lovely Puppy For Adoption,1,213,307,3,1,2,0,2,1,2,1,2,1,2,0,41326,426b31a6bd142cbecbd3ed1c167dfe4c,0,9827921f8,4,3
13004,1,Ollie,2,98,307,1,2,7,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,d1bfba974,2,3
13005,1,Lucky,9,307,0,1,3,5,0,2,2,2,2,2,1,1,0,41401,f15206a482c7840086f606485064a630,1,61ac348d1,1,2
13006,2,Snowy & Belang,3,265,292,3,1,2,7,1,2,2,2,3,1,2,150,41330,c27329303c95e0f0d0b4aa5e91abf62f,0,401553149,1,3
13007,2,Whiskie,5,266,0,1,2,5,0,1,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,59cf08ff3,1,3
13008,1,Pupssssss NEED LOVE,0,307,0,3,1,2,0,1,1,2,2,2,1,9,0,41326,e5193f3edb57a9042da3c365ae009104,0,60bc5ce92,4,1
13009,1,Vicky,3,307,0,2,1,0,0,2,1,2,2,1,1,1,0,41326,48c4d366d919505b4597b634513069ff,0,9024c21fc,1,4
13010,2,Tigerlily,18,266,0,2,3,7,0,1,1,1,1,1,1,1,0,41326,099e678dc34d14f3087a32d8469beb0e,0,6eab205e6,1,2
13011,1,Charlie,2,141,307,1,3,7,0,2,1,2,1,2,1,1,0,41326,2e4363f80f02bda5f2f8115b6ce6aef6,0,994450113,2,1
13012,2,KK,1,265,266,1,2,3,0,2,2,2,2,2,1,1,0,41367,de292d867defaa4642440cabf2c37925,0,2b4003be8,2,2
13013,2,Rusty & Ram,2,266,0,3,3,7,0,2,1,2,2,2,1,2,0,41326,3dbb329c9491b9ec582b2ead79689e46,0,c43ca0a88,7,3
